kx,ky,ε_up_1,ε_dn_1,ε_up_2,ε_dn_2
0.0,0.0,-5.290325582951439,-5.290325582951439,2.8903255829514394,2.8903255829514394
-0.015866629563584814,0.015866629563584814,-5.289480634566573,-5.289581656793261,2.8900847837067496,2.890185805933439
-0.03173325912716963,0.03173325912716963,-5.286946293581722,-5.287350426702816,2.8893622818154605,2.889766414936555
-0.04759988869075444,0.04759988869075444,-5.282724072014543,-5.283633537438352,2.8881577649268415,2.889067230350651
-0.06346651825433926,0.06346651825433926,-5.276816488256424,-5.278433728951214,2.8864707128594693,2.88808795355426
-0.07933314781792407,0.07933314781792407,-5.269227064617617,-5.271754834420872,2.884300398205946,2.886828168009198
-0.09519977738150888,0.09519977738150888,-5.259960323894792,-5.263601777511167,2.8816458871795434,2.8852873407959194
-0.11106640694509369,0.11106640694509369,-5.249021784965353,-5.2539805688550505,2.878506040702863,2.883464824592562
-0.12693303650867852,0.12693303650867852,-5.2364179574141465,-5.242898301777088,2.8748795157385194,2.8813598601014605
-0.14279966607226333,0.14279966607226333,-5.222156335199369,-5.23036314726518,2.8707647668619707,2.8789715789277825
